Intent,Query,Response
sakec.agent.update.link.1114,Industrial Visit ,https://www.shahandanchor.com/home/industrial-visit/
sakec.agent.update.link.1115,SAKEC-Shah & Anchor Kutchhi Engineering College -,https://www.shahandanchor.com/home/
sakec.agent.update.link.1116,Sample Page ,https://www.shahandanchor.com/home/sample-page/
sakec.agent.update.link.1117,Railway Concession Pass ,https://www.shahandanchor.com/home/railway-concession-pass/
sakec.agent.update.link.1118,Olympus ,https://www.shahandanchor.com/home/olympus/
sakec.agent.update.link.1119,Cultural Festival ,https://www.shahandanchor.com/home/cultural-festival/
sakec.agent.update.link.1120,Training & Placement Activities ,https://www.shahandanchor.com/home/training-placement-activities/
sakec.agent.update.link.1121,Internal Complaints Committee (ICC) ,https://www.shahandanchor.com/home/internal-complaints-committee-icc/
sakec.agent.update.link.1122,Conduct & Discipline ,https://www.shahandanchor.com/home/conductdiscipline/
sakec.agent.update.link.1123,Auditorium ,https://www.shahandanchor.com/home/auditorium/
sakec.agent.update.link.1124,Result Analysis ,https://www.shahandanchor.com/home/result-analysis/
sakec.agent.update.link.1125,Direct Second Year Engineering Admission Notification 2018 - 19 ,https://www.shahandanchor.com/home/direct-second-year-engineering-admission-notification-2018-19/
sakec.agent.update.link.1126,Student Development Program ,https://www.shahandanchor.com/home/training-session/
sakec.agent.update.link.1127,Academic Calendar for FE (2018-19 Odd) ,https://www.shahandanchor.com/home/academic-calendar-fe-2017-18-odd/
sakec.agent.update.link.1128,ISTE Matlab Workshop ,https://www.shahandanchor.com/home/iste-matlab-workshop/
sakec.agent.update.link.1129,Data mining workshop ,https://www.shahandanchor.com/home/data-mining-workshop/
sakec.agent.update.link.1130,Ionic Framework ,https://www.shahandanchor.com/home/rtl-design-functional-verification/
sakec.agent.update.link.1131,Scientific Calculator Workshop ,https://www.shahandanchor.com/home/scientific-calculator-workshop-2/
sakec.agent.update.link.1132,Engineering Life Seminar ,https://www.shahandanchor.com/home/engineering-life-seminar/
sakec.agent.update.link.1133,Secure Life with Shield of Insurance ,https://www.shahandanchor.com/home/secure-life-with-shield-of-insurance/
sakec.agent.update.link.1134,Innovation Challenge By Accenture ,https://www.shahandanchor.com/home/innovation-challenge-by-accenture/
sakec.agent.update.link.1135,Syllabus ,https://www.shahandanchor.com/home/syllabus/
sakec.agent.update.link.1136,Departmental Library ,https://www.shahandanchor.com/home/departmental-library/
sakec.agent.update.link.1137,News Letter ,https://www.shahandanchor.com/home/news-letter/
sakec.agent.update.link.1138,Notice ,https://www.shahandanchor.com/home/notice/
sakec.agent.update.link.1139,Question Papers ,https://www.shahandanchor.com/home/question-papers/
sakec.agent.update.link.1140,Achievements ,https://www.shahandanchor.com/home/achievements/
sakec.agent.update.link.1141,Events ,https://www.shahandanchor.com/home/events/
sakec.agent.update.link.1142,Cafeteria ,https://www.shahandanchor.com/home/cafeteria/
sakec.agent.update.link.1143,Anti Ragging Affidavit Format ,https://www.shahandanchor.com/home/anti-ragging-affidavit-format/
sakec.agent.update.link.1144,Principal’s Desk ,https://www.shahandanchor.com/home/principals-desk/
sakec.agent.update.link.1145,CULTURE ,https://www.shahandanchor.com/home/culture/
sakec.agent.update.link.1146,SAKEC-QUIZ 2018 ,https://www.shahandanchor.com/home/sakec-quiz-2018/
sakec.agent.update.link.1147,Globalink Research Internship 2018 ,https://www.shahandanchor.com/home/globalink-research-internship-2018/
sakec.agent.update.link.1148,Sweden-India Nobel Memorial Quiz 2018 ,https://www.shahandanchor.com/home/sweden-india-nobel-memorial-quiz-2018-2/
sakec.agent.update.link.1149,Defeating CyberCrime with Awareness ,https://www.shahandanchor.com/home/defeating-cybercrime-with-awareness/
sakec.agent.update.link.1150,Start up Records ,https://www.shahandanchor.com/home/start-up-records/
sakec.agent.update.link.1151,CODEVITA winners ,https://www.shahandanchor.com/home/codevita-winners-congratulations-on-your-proud-achievement/
sakec.agent.update.link.1152,ISTE Coding with JAVA ,https://www.shahandanchor.com/home/iste-coding-with-java/
sakec.agent.update.link.1153,Industrial Visit ,https://www.shahandanchor.com/home/industrial-visit-2/
sakec.agent.update.link.1154,Internship through Internshala - For First year Students ,https://www.shahandanchor.com/home/internship-through-internshala-for-first-year-students/
sakec.agent.update.link.1155,Website Development using WordPress ,https://www.shahandanchor.com/home/web-development-using-wordpress/
sakec.agent.update.link.1156,Dive in Deep Learning Workshop Prerequiste ,https://www.shahandanchor.com/home/dive-in-deep-learning-workshop-prerequiste/
sakec.agent.update.link.1157,CAREER GUIDANCE FOR HIGHER STUDIES ,https://www.shahandanchor.com/home/career-guidance-for-higher-studies/
sakec.agent.update.link.1158,Workshop on VHDL ,https://www.shahandanchor.com/home/workshop-on-vhdl/
sakec.agent.update.link.1159,Kerala Floods:Untold ,https://www.shahandanchor.com/home/kerala-floodsuntold/
sakec.agent.update.link.1160,Student Leadership Program by Indian Development Foundation ,https://www.shahandanchor.com/home/student-leadership-program-by-indian-development-foundation/
sakec.agent.update.link.1161,Special Interest Group on AI & Deep Learning ,https://www.shahandanchor.com/home/special-interest-group-on-ai-deep-learning/
sakec.agent.update.link.1162,Career Guidance for Higher Studies ,https://www.shahandanchor.com/home/coding-with-java/
sakec.agent.update.link.1163,Student Counsil 2017-18 ,https://www.shahandanchor.com/home/4135-2/
sakec.agent.update.link.1164,SPORTS ,https://www.shahandanchor.com/home/sports/
sakec.agent.update.link.1165,ABHIYANTRIKI 2018 Internship Expo ,https://www.shahandanchor.com/home/abhiyantriki-2018-internship-expo/
sakec.agent.update.link.1166,TERM WORK SUBMISSION CARD ,https://www.shahandanchor.com/home/term-work-submission-card/
sakec.agent.update.link.1167,Bank ,https://www.shahandanchor.com/home/bank/
sakec.agent.update.link.1168,Seminar Hall ,https://www.shahandanchor.com/home/seminar-hall/
sakec.agent.update.link.1169,Indoor Sports Facilities ,https://www.shahandanchor.com/home/indoor-sports-facilities/
sakec.agent.update.link.1170,Girls Common Room ,https://www.shahandanchor.com/home/girls-common-room/
sakec.agent.update.link.1171,Auditorium ,https://www.shahandanchor.com/home/auditorium-2/
sakec.agent.update.link.1172,Gymnasium ,https://www.shahandanchor.com/home/gymnasium/
sakec.agent.update.link.1173,Vaachan Prerna Diwas ,https://www.shahandanchor.com/home/mahatma-gandhi-vaachan-prerna-diwas/
sakec.agent.update.link.1174,Dance Workshop ,https://www.shahandanchor.com/home/web-development-using-angular-5/
sakec.agent.update.link.1175,Smart India Hack-a-thon 2019(SIH 2019) ,https://www.shahandanchor.com/home/smart-india-hack-thon-2018sih-2018/
sakec.agent.update.link.1176,CAREER GUIDANCE FOR HIGHER STUDIES ,https://www.shahandanchor.com/home/career-guidance-for-higher-studies-3/
sakec.agent.update.link.1177,Data Center Technologies – Need of this hour ,https://www.shahandanchor.com/home/datacenter-technologies-need-of-this-hour/
sakec.agent.update.link.1178,TCS Placed Students ,https://www.shahandanchor.com/home/tcs-placed-students/
sakec.agent.update.link.1179,Daan Utsav ,https://www.shahandanchor.com/home/attack-security-in-cyber-era/
sakec.agent.update.link.1180,Hunar 20 Orientation Program ,https://www.shahandanchor.com/home/career-guidance/
sakec.agent.update.link.1181,Blood Donation Camp ,https://www.shahandanchor.com/home/introduction-to-latex/
sakec.agent.update.link.1182,SAKEC SIH 2019 ,https://www.shahandanchor.com/home/sakec-sih-2019/
sakec.agent.update.link.1183,Campus to Corporate ,https://www.shahandanchor.com/home/campus-to-corporate/
sakec.agent.update.link.1184,HUNAR 20 in search of Gen-Y Entrepreneurs ,https://www.shahandanchor.com/home/hunar-2-0-in-search-of-gen-y-entrepreneurs/
sakec.agent.update.link.1185,Role of Teachers of the Future ,https://www.shahandanchor.com/home/role-of-teachers-of-the-future/
sakec.agent.update.link.1186,Placement/Internship Drive by Internshala ,https://www.shahandanchor.com/home/a2e-access-to-employability/
sakec.agent.update.link.1187,Library ,https://www.shahandanchor.com/home/library/
sakec.agent.update.link.1188,AN INTERNSHIP OPPORTUNITY ON SYSTEM AND NETWORK ADMINISTRATION ,https://www.shahandanchor.com/home/an-internship-opportunity-on-system-and-network-administration/
sakec.agent.update.link.1189,Narotam Sekhsaria Scholarship Programme ,https://www.shahandanchor.com/home/narotam-sekhsaria-scholarship-programme/
sakec.agent.update.link.1190,Institution Innovation Council (IIC) ,https://www.shahandanchor.com/home/institution-innovation-council-iic/
sakec.agent.update.link.1191,Establishment of the Institution Innovation Council (IIC) ,https://www.shahandanchor.com/home/establishment-of-the-institution-innovation-council-iic/
sakec.agent.update.link.1192,Internship program on “Programming & Graphics Designing” ,https://www.shahandanchor.com/home/internship-program-on-programming-graphics-designing/
sakec.agent.update.link.1193,2019 Commonwealth Scholarship in the UK ,https://www.shahandanchor.com/home/2019-commonwealth-scholarship-in-the-uk/
sakec.agent.update.link.1194,GNUkhata Software ,https://www.shahandanchor.com/home/gnukhata-software/
sakec.agent.update.link.1195,Internship in Association with Roti Bank Mumbai ,https://www.shahandanchor.com/home/internship-in-association-with-roti-bank-mumbai/
sakec.agent.update.link.1196,Stress Free Exams ,https://www.shahandanchor.com/home/machine-learning-tools/
sakec.agent.update.link.1197,Hands-on Workshop and Competition on Robotics ,https://www.shahandanchor.com/home/hands-on-workshop-and-competition-on-robotics/
sakec.agent.update.link.1198,Grand Summer Internship Fair by Internshala ,https://www.shahandanchor.com/home/intellectual-property-rightsipr/
sakec.agent.update.link.1199,ISTE IV CSTM ,https://www.shahandanchor.com/home/iste-iv-cstm/
sakec.agent.update.link.1200,ISTE-Magazine Article Collection 2019 ,https://www.shahandanchor.com/home/iste-magazine-launch-2019/
sakec.agent.update.link.1201,Student Development Workshop on Agile Software Development ,https://www.shahandanchor.com/home/orientation-for-enterprise-resource-planning-erp/
sakec.agent.update.link.1202,Internship in Association with Live Your Dream Foundation (Happy Bubbles) ,https://www.shahandanchor.com/home/internship-in-association-with-live-your-dream-foundation-happy-bubbles/
sakec.agent.update.link.1203,Idea Competition by IIC SAKEC ,https://www.shahandanchor.com/home/idea-competition-by-iic-sakec/
sakec.agent.update.link.1204,Audited Statement of FY 2017-18 ,https://www.shahandanchor.com/home/audited-statement-of-f-y-2017-18/
sakec.agent.update.link.1205,Congratulations Vistaar Placed!!! ,https://www.shahandanchor.com/home/congratulations-vistaar-placed/
sakec.agent.update.link.1206,Congratulations Logixal Placed!!! ,https://www.shahandanchor.com/home/congratulations-logixal-placed/
sakec.agent.update.link.1207,"Glimpse of Inauguration Ceremony of STTP on ""Recent Trends in IOT"" ",https://www.shahandanchor.com/home/glimpse-of-inauguration-ceremony-of-sttp-on-recent-trends-in-iot/
sakec.agent.update.link.1208,IBM Watson Overview session Registration ,https://www.shahandanchor.com/home/ibm-watson-overview-session/
sakec.agent.update.link.1209,Financial Career Planning ,https://www.shahandanchor.com/home/financial-career-planning/
sakec.agent.update.link.1210,Inauguration of SAKEC INNOVATION CENTRE ,https://www.shahandanchor.com/home/a-webinar-on-ipr-by-ms-shwetasree-majumnder-principal-of-fishs-law-chamber/
sakec.agent.update.link.1211,Internship at WAGGY TAILS PRIVATE LIMITED ,https://www.shahandanchor.com/home/internship-at-waggy-tails-private-limited/
sakec.agent.update.link.1212,Research @ SAKEC ,https://www.shahandanchor.com/home/research-sakec/
sakec.agent.update.link.1213,"Internship opportunity at IIT, Gandhinagar ",https://www.shahandanchor.com/home/active-learning-strategies/
sakec.agent.update.link.1214,Training and Placement opportunity by Techzilla and IIT Bombay E-Cell ,https://www.shahandanchor.com/home/training-and-placement-opportunity-by-techzilla-and-iit-bombay-e-cell/
sakec.agent.update.link.1215,Cognitive Skills Desgin Thinking and Critical Thinking ,https://www.shahandanchor.com/home/cognitive-skills-desgin-thinking-and-critical-thinking-iic/
sakec.agent.update.link.1216,Self Defense Workshop ,https://www.shahandanchor.com/home/self-defense-workshop/
sakec.agent.update.link.1217,"Short Term Training Program on ""Recent Trends in IOT"" ",https://www.shahandanchor.com/home/short-term-training-program-on-recent-trends-in-iot/
sakec.agent.update.link.1218,"Internship opportunity at Microhind, Mumbai ",https://www.shahandanchor.com/home/internship-opportunity-at-microhind-mumbai/
sakec.agent.update.link.1219,"Global Entrepreneurship Summit at IIT, Kharagpur ",https://www.shahandanchor.com/home/global-entrepreneurship-summit-at-iit-kharagpur/
sakec.agent.update.link.1220,SAKEC celebrates the achievement of 31st Internship rank among 1800+ colleges ,https://www.shahandanchor.com/home/sakec-celebrates-the-achievement-of-31st-rank-among-1800-colleges/
sakec.agent.update.link.1221,Startup Support Drive by NMIMS's Atal Incubation Centre (ATC) ,https://www.shahandanchor.com/home/startup-support-drive-by-nmimss-atal-incubation-centre-atc/
sakec.agent.update.link.1222,Winners of Hunar 20 Zonal round ,https://www.shahandanchor.com/home/winners-of-hunar-2-0-zonal-round/
sakec.agent.update.link.1223,SAKEC Prospectus ,https://www.shahandanchor.com/home/sakec-prospectus/
sakec.agent.update.link.1224,India First Leadership Talk ,https://www.shahandanchor.com/home/india-first-leadership-talk/
sakec.agent.update.link.1225,Education Leadership Award by The ABP NEWS ,https://www.shahandanchor.com/home/education-leadership-award-by-the-abp-news/
sakec.agent.update.link.1226,“50 FABULOUS EDUTECH LEADERS” at the 8th World Education Congress ,https://www.shahandanchor.com/home/50-fabulous-edutech-leaders-at-the-8th-world-education-congress/
